,guid,index,label,threshold_closeness,confidence,variability,correctness,forgetfulness
16,fish had no flavor chips were soggy and tasted strange  took my order to the counter and said that is was terrible  the young woman replied we dont give refunds  she didnt offer something else or ask what was wrong  never going back,16,0,0.2460929102744427,0.5625067174434661,0.23277490410983565,18,0
17,welltake the kidsthey will love the atmosphere do not go expecting any more than 2 star foodit really is not good food at all the atmosphere is the only attractionperiod,17,0,0.24907917534818888,0.5303450927138329,0.22969739175736165,18,0
18,i spent 2 hours waiting here  with all the ers saying wait time is only 15 minutes quick care should be at least reasonably close to that time  the staff tried to be friendly even with mean weird people complaining but the service was still slow and disorganized,18,0,0.2453146885654042,0.5684493348002434,0.23266077897790582,19,0
19,overpriced overhyped smoke and mirrors restaurant  sloppy kitchen  which everyone can see  dishes dont make sense and are inconsistent in preparation  if you are going to have a restaurant and label it as upscale food  then by all means do it,19,0,0.24798987210330536,0.5448344498872757,0.22227745914133085,18,0
20,decent enough going through construction in terminal c for southwest flights so will be much nicer when its done,20,1,0.24658602377508032,0.4415707588195801,0.17702291458775796,9,1
21,its a dive bar  sports bar between asu and a business district what did you expect decent food large portions cold beer and slow service i go back to chill on the patio with friends because it is convenient and reminds me of the tke house the day after a party,21,1,0.24816295118229714,0.4571391925215721,0.20452301160663608,8,1
22,my chicken sandwich was great they seated 9 of us with 3 kids happily and the loud atmosphere drowned out any noise they were making not a classy joint but hey,22,1,0.2493279145397486,0.47407538890838624,0.2150038240125834,9,1
23,im not the worlds biggest crepe fan im just not but a friend convinced me to try this little place at the jean talon market nnthey do something very different they use buckwheat im not sure what to make of it it was tasty enough i would go back,23,1,0.24476662283215767,0.4276579156517982,0.1648992247197392,8,2
24,tasty but random  do not order a chocolate shake it is kinda cold watery chocolate milk  the pizza is good though,24,1,0.24769295210622985,0.45196826159954073,0.18665987153593938,11,1
25,first time i tried this place i was stunned on how you can choose what flavor crust you want for your pizza i always get cajun breadreally gives a kick when you bite into your slice of pizza,25,1,0.24392833422762658,0.4220791056752205,0.18397086915949162,7,3
26,its a pretty good cheese steak but they are hit or miss  i have been here at least 10 times in the past five years and it is a little bit different every time  sometimes really good other times not so great  but the bun is always spot on for authentic philly cheese steak style,26,1,0.24569908222858797,0.4344186171889305,0.19614122859164085,7,1
27,fast service friendly staff and out door seating the parking sucks and the outside seating is a little small and right on the road but overall good starbucks,27,1,0.2477742220952596,0.4528218492865562,0.20431202160689596,8,1
28,one of the better dayclub options just dont go in the pool as our group of 5 all got sick the next day and avoid the bottle rats pour them drinks without alcohol i find it entertaining to watch them think they are getting drunk without alcohol,28,1,0.24870173383535474,0.4639685392379761,0.1983803016397974,9,1
29,i went for at lunch time  there are no crab legs at lunch time  booo  the maki rolls were not as top notch as the last time i visited and they were slow to keep the shrimp tempura refilled,29,1,0.24855580965869262,0.4619974955916405,0.20696465586015939,8,1
30,front desk receptionist is a little abrasive he should brush up on his customer service skills the acupuncture was gentle and took alot of pressure off of my neck so far so good,30,1,0.24928117759226706,0.47318913638591764,0.20056839140342958,10,1
31,good pizza,31,1,0.23877461531113514,0.39405008405447006,0.13401353573558922,7,2
32,very nice girl who did my hair  didnt love the styling on my hair  had some facials done in the past that were excellent  down side is that their estheticians are never available after work or on weekendsi work corporate hours,32,1,0.24864680036796855,0.46321413815021517,0.20066000279000532,10,1
33,kinda overrated because its like the only brunch place in the immediate area wait is always long and food is pretty mediocre plus shady side has really declined as a shopping district br has gone pretty useless now that its so expensive who would pay 17 for a thin tshirt made in malaysia,33,1,0.2404477667311902,0.4022644728422165,0.1664876338240559,3,1
34,budget hotel with all that implies  no wifi tv had one channel rooms are tiny etc however they had great staff our shared bathroom was cleaned daily and it was a pretty good option for the price super convenient to most of the downtown activities and felt pretty safe,34,1,0.24879652676600345,0.4653088882565498,0.2093606395661778,10,1
35,decent irish pub in downtown phoenixnothing exceptional about it but good place to have a beer with friends,35,1,0.24639667855219222,0.4399723276495934,0.1920822289314176,8,1
36,great food atmosphere house music in a mexican food joint  reallynndont think id go out of my way for this one,36,1,0.239213264185672,0.39614078849554063,0.14094205899945994,4,2
37,slow slow slow over 15 minutes for an iced green tea werent busy and i could see her making it the whole time was like she was trying to move through the labrea tar pits to make the tea,37,1,0.2479498664768931,0.454721599817276,0.1888039717798447,9,1
38,food was okay the service was great hostess was sweet but i cant remember her name and our waitress outdoes any waitress ive had in vegas letizialeticia,38,1,0.24784704634662164,0.4536000683903694,0.19343551484502566,10,1
39,the pesto and bread are delish nngod help you and your dining experience if you get stuck with gino as your waiter he is slow and rude and unpleasantly loud,39,1,0.24394873637207004,0.422210131585598,0.14746302229333139,8,1
40,i always have such a good time here the drinks are good and priced well its more than just a place to grab a drink they have food and games to keep you entertained and hanging out this is a great place for a low key night out or a painting the town red night out,40,2,0.2496530175006809,0.5186274662613869,0.24645925068309024,11,1
41,i love ulta and the staff at this store is excellent paul made my experience here very cheerful  exciting and simply made me want to buy more from him   i think he definitely needs recognition for his exceptional help and great makeup tips thank you paul,41,2,0.24980874444946494,0.513829517364502,0.2505938692394613,9,0
42,our little one loved everyone at the school and we are signing er up for another year here  everyone in the office knows the childrens names and their families  very friendly,42,2,0.24997904791590028,0.4954226553440094,0.2425906637726412,8,0
43,delicious every dish ive tried is full of flavor and spiceee service is friendly feels like a good kick it spot for any day my favorites are the tom yum soup with spicy level 3 and the pad thai spicy level 4 take a group of friends have a beer smile and enjoy,43,2,0.24984259014707172,0.5125463083386421,0.23829732802248663,11,0
44,i love old town whether its fine dining or a night out check out their facebook page for events,44,2,0.24973556298382196,0.5162615194916725,0.24745938801253387,12,1
45,yummynnwell be back sooner than later,45,2,0.24893574275881875,0.46737704426050186,0.20918166192873455,9,0
46,very helpful staff,46,2,0.24583066785449342,0.43542963415384295,0.16622281824905266,11,1
47,fast drive thru  accurate ordernnthis location is kind of off the beaten path an dhas never been busy when weve gone here  place is clean and the service is fast and friendly nwhat more can you ask for,47,2,0.24952558548585016,0.5217810586094856,0.24760284976715738,9,0
48,stopped in for a drink while killing some time service at the bar was fast and friendly  didnt try the food but if i was in the area i would go back again,48,2,0.24999999534393055,0.5000682353973389,0.24135871846053308,9,1
49,they are really good at their job as well as honest and kind they have strong sense of responsibility as well i heard they are local and family owned  if you have a bad luck and need to go to body shop they will compensate your bad luck really recommend,49,2,0.24938544226062034,0.5247902750968934,0.24807368015361667,11,1
50,never thought i would order a burger here but a friend told me that i would like it he was right awesome burger the chops are great too,50,2,0.2496554148885081,0.5185630038380623,0.24590523577719436,11,1
51,this place is the best bring your motorcycle car or horse  long lines for food on sundays but thats part of the fun,51,2,0.24995887825570867,0.506412623822689,0.25226024330616553,8,0
52,every trip to vegas has to have an in n out run  somehow cheap and quality can go in the same sentence when talking about in n out  amazing,52,2,0.24998414572855232,0.5039817422628403,0.24267562938989298,9,0
53,ok people if you like gyros then youll love niros  they treat the meat with care and apply alot to their pitas  so much so you better get extra napkins and a forknnhot juicy and tons of flavor they also have italian beef chicken and greek salads too  great alternative to fast food but they cater too,53,2,0.249511283948268,0.5221069231629372,0.25007765075832855,9,0
54,after 39 yrs of life this is the one place i would come to for breakfast or brunch every day if i could it has the view the food the service and madison is the best midwestern city and im not even from there but will definitely be going back,54,2,0.24925219212350472,0.5273460760712624,0.25286483961141754,10,1
55,simply the best his hungarian fire bread is seriously addictive generous portions  authentic flavor and aesthetics  and goid story telling,55,2,0.24999941136804432,0.5007672235369682,0.2286511313269366,13,1
56,probably the best outback i have ever been to prompt service food was served hot and tasty drinks never emptied and prices werent spiked despite being in vegas,56,2,0.24997211074166292,0.5052810281515121,0.24689723267888197,9,1
57,i had the mild platter with the mild beef lamb and some sort of veggie dish the flavors were excellent and all melded well together it went very well with the light ethiopian beer i was interested in trying an ethiopian dessert but they didnt have any that night very fast service without being pushy,57,2,0.24999007848771498,0.5031498432159424,0.2355806947575848,9,0
58,i love this place its waitstaff is super sweet and attentive their dinner combos are more than enough i always get the sesame chicken and it is always delish,58,2,0.24949491122604808,0.522474180161953,0.24791714777344115,11,0
59,very nice vape shop great selection of juice as well as their own line of zen juice will definitely come again,59,2,0.24953562230246568,0.5215494245290756,0.25231256142418684,10,0
