,guid,index,label,threshold_closeness,confidence,variability,correctness,forgetfulness
27,Premise: yeah there there's a lot of energy i i i like to belly dance too but there's not the same you know you don't get the aerobic Hypothesis: i like to dance in general.,27,1,0.236750053027714,0.38489158600568774,0.08344829231455121,17,0
28,"Premise: no definitive number of americans who went over to the enemy is available, but moorer indicated there were scores. Hypothesis: moorer knew there were scores because he was told their was. ",28,1,0.23237672218541622,0.3672473058104515,0.06433802410362978,10,1
29,"Premise: but even though suharto has been defeated, the real battle lines between economic and political liberalization are just now being drawn. Hypothesis: suharto has been defeated because he has become weak.",29,1,0.2397971191353543,0.39899068921804426,0.11536836004945226,18,0
30,"Premise: while service standards differ (many countries offer two mail deliveries each weekday, for example), even at 33 cents, u.s. prices compare favorably with first-class rates overseas--japan charges 74 cents, germany 59 cents, france 48 cents, and great britain 37 cents. Hypothesis: other countries have better systems for mail delivery.",30,1,0.24031221119837887,0.40157343447208405,0.11912610494256154,17,0
31,Premise: a drop-ship discount might also evoke type-1 worksharing activity. Hypothesis: people love to gossip at work. ,31,1,0.23938226812555974,0.3969576209783554,0.11204222428692974,18,0
32,"Premise: his kingdom prospered, and by the time his son solomon succeeded him, in about 965 b.c. , almost all the extensive, rich lands between the rivers nile and the euphrates were part of the kingdom of israel. Hypothesis: solomon succeeded him in 965 b.c. and made all of the lands between the nile and euphrates river apart of israel.",32,1,0.23087042007307085,0.3616902753710747,0.038777666444274966,17,0
33,"Premise: for this reason, interest earned by revolving funds should normally be classified as exchange revenue. Hypothesis: exchange revenues are taxed at a different rate than other times of revenue.",33,1,0.23834892255909473,0.3920598432421684,0.10600162467147223,17,0
34,"Premise: this little corner of england is such a beautiful and valued region, however, that policy makers and conservationists have worked tirelessly over the last hundred years to protect it. Hypothesis: policy makers and conservationists have had to spend a lot of money to protect this corner of england.",34,1,0.23924022764276187,0.39627067744731903,0.1046304283282327,17,0
35,"Premise: the critical instance case study examines one, or very few, sites for one of two purposes. Hypothesis: there are two purposes.",35,1,0.24183555714406282,0.409642693400383,0.13130546884592662,17,0
36,Premise: mr. hubbock also designed the masjid jamek. Hypothesis: mr. hubbock designed a number of buildings.,36,1,0.24016006274746302,0.400803542137146,0.11012945139637727,17,0
37,"Premise: oh that's great yeah yeah i don't do a whole it uh time seems to be hard to find for anything you want to do i don't know why Hypothesis: i've been so busy with working overtime, i just haven't had the time.",37,1,0.23991627377293173,0.39958224147558213,0.11920082145371236,17,0
38,Premise: how were discrepant findings resolved? Hypothesis: there were no discrepant findings.,38,1,0.2369206516535648,0.3856350213289261,0.10039667436203525,13,1
39,Premise: that hit him harder than any other discovery. Hypothesis: there were other discoveries still yet to be made.,39,1,0.23741490426825074,0.38781668692827226,0.1003959301928589,17,0
40,Premise: grass became rock and rock became sand. Hypothesis: grass never changes its form.,40,2,0.23817150727458353,0.3912411257624626,0.08495616590041971,13,1
41,Premise: not all the way--he has not yet succeeded in building a durable majority on the court. Hypothesis: he got the majority!,41,2,0.2317227663304755,0.36480668038129804,0.05008528083835643,8,1
42,Premise: no i don't my my wife has been working with them Hypothesis: my wife has been playing with them,42,2,0.24130640015502397,0.40676052421331405,0.10911065137896002,14,1
43,Premise: a flicker of firelight caught the small man's eyes. Hypothesis: the man could see the sunlight out of the corner of his eye. ,43,2,0.2415247152901201,0.4079386904835701,0.10995384753031749,16,1
44,Premise: uh-hum probably you read a book review or something some kind of review on it Hypothesis: you didn't read anything about it.,44,2,0.24103419793509992,0.405312080681324,0.09687618942917017,16,1
45,"Premise: in north carolina, a visa may be issued for six weeks to seven months. Hypothesis: north carolina is the only state in the us that does not issue visas at all. ",45,2,0.2373487571888846,0.3875222563743591,0.08193671407227561,15,1
46,Premise: 'what's it like to be back in louisian?' Hypothesis: everything is the same in louisian.,46,2,0.24138977196763634,0.40720868557691575,0.1019222003858865,15,1
47,Premise: well well in our area we just introduced the um citywide uh clean king sport campaign and we have a recycling mascot called kleanaroo he's a kangaroo and um we're setting up curbside recycling bins for the city home owners and several of our local businesses also have recycling stations set up in their parking lots Hypothesis: the local businesses did not want to take part in the campaign.,47,2,0.23708238664743847,0.3863443210721016,0.07640570817358411,14,1
48,"Premise: the new  deterring nuclear, biological, or chemical warfare by lesser powers (formalizing president bush's implicit warning to saddam hussein during the gulf war). Hypothesis: president bush had applauded saddam huessein about his tactics.",48,2,0.23983401322008477,0.3991734817624092,0.08926935937887244,15,1
49,Premise: i see it in my dreams sometimes… . Hypothesis: it never appears in my dreams. ,49,2,0.2409361237295271,0.40479560792446134,0.09691843550167518,17,1
50,"Premise: all is forgiven when tarzan (the voice of tony goldwyn) meets minnie driver--i mean, jane. Hypothesis: when tarzan meets jane there is chaos.",50,2,0.24134645686908418,0.40697557777166365,0.1068132655626959,15,1
51,"Premise: it swelled to the size of a football, then was man-sized, and growing to the size of a huge tank that filled most of the tent. Hypothesis: it started shrinking, to the point the nobody was able to even see it on the ground.",51,2,0.24050284315499296,0.4025466427206993,0.10595034130328719,14,1
52,Premise: the federal cio is also subject to a funding process that is more complex and uncertain than in most other organizations. Hypothesis: the federal cio is not subject to anything.,52,2,0.2338556275004447,0.37293949276208876,0.055647565370656474,13,1
53,Premise: they are not important.  Hypothesis: they are of the utmost importance.,53,2,0.23749004829820677,0.38815210461616517,0.07521397861811482,17,1
54,"Premise: all villas feature traditional 19th-century jamaican architecture for an authentic old world atmosphere. Hypothesis: the jamaican villas cast their old world heritage aside, creating a modern atmosphere with contemporary american architecture. ",54,2,0.24071767658511706,0.4036551848053932,0.1015797361854833,15,1
55,"Premise: surrounded by heavily industrialized suburbs, the old center of kurashiki has canals lined with dreamy willow trees a reverse comment on the horrors of war. Hypothesis: kurahiki is one of the few surrounding areas without canals.",55,2,0.2361107913856934,0.38214751332998276,0.06586948386869235,15,1
56,"Premise: before function is compromised, problematic consumption occurs. Hypothesis: function will be compromised long before any problematic consumption takes place. ",56,2,0.2421800722280442,0.411569644510746,0.12145418981085211,14,1
57,"Premise: thus, i have never even touched a girl, much less kissed one. Hypothesis: thus, i have touched and kissed many girls before.",57,2,0.2418624955075431,0.40979188233613967,0.11217330689347514,16,1
58,Premise: humidity or something Hypothesis: it's certainly not humidity.,58,2,0.23979338420048615,0.3989722028374672,0.09289475744113528,16,1
59,"Premise: this guide discusses the goals, success factors, and practices associated with building a worldclass finance organization. Hypothesis: this guide is not for those interested in building a world class financial organization.",59,2,0.2336402924871395,0.3720949277281761,0.055297867408787046,13,1
