,guid,index,label,threshold_closeness,confidence,variability,correctness,forgetfulness
23,What is the acreage of the Chappellet vineyard ?,23,1,0.2457320215413011,0.5653297670185566,0.3453527732181066,13,0
24,What is Mississippi 's state animal ?,24,1,0.2367888089994566,0.6149399451911449,0.3480936113167706,14,0
25,What animal has the biggest eyes ?,25,1,0.23816306713079882,0.6087976694107056,0.3509506115793325,13,0
26,What is a baby turkey called ?,26,1,0.24080889164748087,0.5958702683448791,0.348271151962456,14,0
27,"Which mammal lives , breeds , eats , and sleeps underground ?",27,1,0.23868531266605195,0.6063705191016198,0.34835537252628607,14,0
28,What is the name given to the Tiger at Louisiana State University ?,28,1,0.24210004371605898,0.5888816982507705,0.35300532018557235,14,0
29,"In Hemingway 's `` Old Man and the Sea , '' what kind of fish does the old man catch ?",29,1,0.24474231854618456,0.5725098714232445,0.35485369635907527,13,0
30,What is the scientific name for elephant ?,30,1,0.24304608806538025,0.5833901189267635,0.35162348034005264,14,0
31,What species is a colt ?,31,1,0.23639258850471973,0.6166508100926876,0.34998310078812866,14,0
32,What kind of dog is Scooby Doo ?,32,1,0.2375852351924915,0.611421563476324,0.3433755686144507,15,0
33,What shrubs can be planted that will be safe from deer ?,33,1,0.24204516683954536,0.5891898714005948,0.34413266735327663,14,0
34,What dog was dubbed The Mortgage Lifter ?,34,1,0.23758714630255873,0.611412987112999,0.3414282203757219,15,0
35,What is the smallest bird in Britain ?,35,1,0.23608195661567136,0.6179747574031353,0.3480976073659373,14,0
36,What are two plants that clothes are made from ?,36,1,0.24015418240996042,0.5992260932922363,0.3539043706499528,14,0
37,What animal was the heat-seeking missile called the Sidewinder named for ?,37,1,0.23489929033502135,0.6228849448263645,0.34574194817066034,15,0
38,What is California 's state bird ?,38,1,0.23547949363172144,0.6205010637640953,0.34642246285428946,14,0
39,What kind of flowers does detective Nero Wolfe raise ?,39,1,0.23828412172048974,0.6082399107515812,0.3503105434112777,14,0
40,What disease is the second-biggest killer of North Americans ?,40,2,0.2230728059755988,0.6640950761735439,0.3431263625664452,16,0
41,Where is the human skin least sensitive ?,41,2,0.22685554784868417,0.6521330080926419,0.34463848636144984,16,0
42,What is a fear of everything ?,42,2,0.2104601587756968,0.6988462753593921,0.3421469397712359,16,0
43,What is a fear of sleep ?,43,2,0.21024536595755025,0.699385641515255,0.34089834254007795,16,0
44,What therapy attempts to elicit the `` primal scream '' ?,44,2,0.22326801928309337,0.6634991765022278,0.3437714988224057,16,0
45,What is a fear of disease ?,45,2,0.20869969256386328,0.7032247707247734,0.34002952473964826,16,0
46,What is a fear of parasites ?,46,2,0.20951968870276458,0.7011971950531006,0.341251086108816,16,0
47,What cancer is commonly associated with AIDS ?,47,2,0.22046210785521436,0.671865913271904,0.3417333687644431,16,0
48,What is a fear of touching ?,48,2,0.20988833333885717,0.7002789720892906,0.33964239616463243,16,0
49,What is a fear of cold ?,49,2,0.21011005093442056,0.6997246831655503,0.34100846941616564,16,0
50,What is a fear of reptiles ?,50,2,0.21084515126874975,0.6978758417069912,0.3427844389140792,16,0
51,What are the diseases that can be cured by black cumin ?,51,2,0.22244495417519916,0.6659971259534359,0.3455447809233554,16,0
52,What is the fear of frogs ?,52,2,0.2120279641529789,0.6948641471564769,0.3451010148522403,16,0
53,What is a fear of pregnancy ?,53,2,0.20853703707256502,0.7036245636641979,0.3397765227814863,16,0
54,What is a fear of childbirth ?,54,2,0.20919150094589364,0.7020111359655857,0.34051425941794095,16,0
55,Which drug is commonly used to treat AIDS ?,55,2,0.22804948464571131,0.6481570631265641,0.342989447625851,16,0
56,What infectious disease is the world 's deadliest ?,56,2,0.2257431188847976,0.6557462073862552,0.34318290226318504,16,0
57,What is the fear of cockroaches called ?,57,2,0.215476120863861,0.6858060255646705,0.3435339136364697,16,0
58,What is the fear of the computer called ?,58,2,0.21073499250283234,0.6981539994478225,0.34320695493265096,16,0
59,What is a fear of gravity ?,59,2,0.20974825952411477,0.7006283640861511,0.3406297546638289,16,0
60,What is the origin of `` barbeque '' ?,60,3,0.23869878628380942,0.6063071668148041,0.33880616230461563,18,0
61,What is the difference between a classical and an acoustic guitar ?,61,3,0.24026765074381684,0.5986526697874069,0.34167106561380495,17,1
62,What is time ?,62,3,0.23607909732126442,0.6179868750274181,0.33268702754351165,18,0
63,What is the definition of spamming ?,63,3,0.2375618247441419,0.6115265674889088,0.3392673654683675,18,0
64,What is the contents of proposition 98 ?,64,3,0.2353110718824996,0.6211978882551193,0.3381349929280434,18,0
65,What is a bone marrow transplant ?,65,3,0.23749484382948238,0.6118264555931091,0.3439652953285431,14,1
66,What does the name Calder mean ?,66,3,0.2352871282603545,0.6212966270744801,0.33880311331883095,18,0
67,What is a virtual IP address ?,67,3,0.23931409880616394,0.6033726327121258,0.33742916509484355,18,0
68,What are the Baltic States ?,68,3,0.2403599390216742,0.5981838122010231,0.3401689989261581,18,0
69,What does the name `` Justin '' mean ?,69,3,0.23602008865811894,0.6182366751134396,0.33757194795644524,18,0
70,What is yohimbine ?,70,3,0.23623681870111396,0.61731658577919,0.34388376673974225,15,1
71,What is the history of the hairdryer ?,71,3,0.23887461629633322,0.6054769344627857,0.3416569944452823,18,0
72,What is nuclear power ?,72,3,0.23366400343000474,0.6278123490512371,0.33638438610539606,18,0
73,What is phenylalanine ?,73,3,0.2365493510942933,0.6159769326448441,0.33603018592081346,18,0
74,What was the verdict in the 1925 trial of John T. Scopes ?,74,3,0.24911014172986307,0.5298304922878743,0.3365881448882714,15,0
75,What did n't Rocky Marciano do in his pro boxing career ?,75,3,0.24998282921926077,0.504143764078617,0.35501907299012825,11,1
76,What is color ?,76,3,0.2349819324213989,0.6225482255220414,0.3357362830555691,18,0
77,What does the name Billie mean ?,77,3,0.23805899070252873,0.6092749252915383,0.3408543211246933,18,0
78,What 's a `` coup de poing '' to a French boxer ?,78,3,0.24308587960442915,0.5831511899828911,0.3513576023391678,17,1
79,What is a bone marrow transplant meant for ?,79,3,0.2407383088874009,0.5962376803159714,0.3488418751359125,14,1
80,"What card game derived its name from biritch , or Russian Whist ?",80,4,0.23689096282234118,0.6144947037100792,0.3460450443164092,15,0
81,What sport do the Cleaveland Cavaliers play ?,81,4,0.23692526767498967,0.6143447957932949,0.3494252781455186,14,0
82,What was the name of the ball game played by the mayans ?,82,4,0.24033731691781612,0.5982989475131035,0.3475924941207413,15,0
83,What field sport did dentist William Beers promote and write a standard book of rules for ?,83,4,0.23925251914593737,0.6036700576543808,0.3462015346281251,14,0
84,"What 's played at Wembley Stadium , London , every May ?",84,4,0.2431479958645818,0.5827768333256245,0.34577724313020775,14,0
85,What kind of a sports team is the Wisconsin Badgers ?,85,4,0.24382087178307252,0.5786074310541153,0.3504150073453627,14,0
86,What blood sport features a movement called a veronica ?,86,4,0.23617737180104992,0.6175696738064289,0.3451850021468605,15,0
87,The second most popular sport worldwide is what ?,87,4,0.2368419869529622,0.6147083826363087,0.3452633159240588,15,0
88,"What sport features slotbacks , tailbacks , and touchbacks ?",88,4,0.23716552193342366,0.6132893554866314,0.3478994053387226,15,0
89,What famed tennis tournament 's men 's singles title was Fred Perry the last Englishman to win ?,89,4,0.23627083036254445,0.6171715393662452,0.34398900996756293,15,0
90,What game is fatal to anybody over 21 ?,90,4,0.23841010469280458,0.6076563760638237,0.3501520327303621,14,0
91,What sport is Chris Jogis a top player of ?,91,4,0.23469760540717616,0.6237028479576111,0.3468064158161079,15,0
92,What game do Steve McQueen and Edward G. Robinson play in The Cincinnati Kid ?,92,4,0.24214905493694105,0.5886055588722229,0.36084859720846507,12,0
93,In which sport is there a `` scrum '' ?,93,4,0.2361527550689455,0.6176743172109127,0.34672302012396417,15,0
94,What auto race was Wilbur Reed the first to win three times ?,94,4,0.2411976235361525,0.5938209809362889,0.3434486676775055,15,0
95,"In what sport are these following numbers relevant : 118 , 126 , 134 , 142 , 15 , 158 , 167 , 177 , and 19 ?",95,4,0.2378786041621056,0.6100972108542919,0.34813943396354047,14,0
96,What four tournaments make up tennis ' Grand Slam ?,96,4,0.23805550143938403,0.6092908896505833,0.34540812622633815,15,0
97,What new games are available for Nintendo 64 ?,97,4,0.24678427516979537,0.5567073613405228,0.355939688686666,13,0
98,What football bowl game 's first queen was Hallie Woods ?,98,4,0.24163663112272643,0.5914514563977719,0.3461949697639744,14,0
99,Garry Kasparov plays what game ?,99,4,0.23736667300104583,0.6123980738222599,0.3444151604476737,15,0
100,What was Mae West 's last film ?,100,5,0.23893897984819565,0.6051713846623897,0.3203467009010131,20,0
101,What Sinatra hit did he dooby dooby do in ?,101,5,0.2425529510763037,0.5862962856888772,0.32214190081433297,20,0
102,What was the top box office movie in April 1998 ?,102,5,0.2417301378025053,0.5909387826919555,0.3193829896299443,20,0
103,What Shakespearean play featured Shylock ?,103,5,0.24187892536318567,0.5901170052587986,0.3200692917261828,20,0
104,Jude Law was in what movie ?,104,5,0.24401161837178398,0.5773846343159675,0.31174312141208177,20,0
105,What is the first book of the Old Testament ?,105,5,0.2448360368898613,0.5718607202172279,0.32569402677451864,17,2
106,"What children 's tale contains the line : `` Come , Cinderslut , and hold this skein of wool for me '' ?",106,5,0.246365670833918,0.560285397619009,0.3143332272288032,20,0
107,What oldtime kids ' fare did TV Guide writer Jeff Greenfield call `` one of the most...subversive TV shows in American history '' ?,107,5,0.24188623351150226,0.5900764480233193,0.3189365853632091,20,0
108,What 's the only work by Michelangelo that bears his signature ?,108,5,0.24426906308142263,0.575702951848507,0.32398954693654597,18,1
109,What does Knight Ridder publish ?,109,5,0.24444169185575448,0.5745540618896484,0.3231887945721233,19,1
110,What was the first Gilbert and Sullivan opera ?,110,5,0.2407340776605364,0.5962596610188484,0.3220906038691921,20,0
111,What was the name of that popular song the Creeps sang ?,111,5,0.24645173984995364,0.5595672741532326,0.33119606633322446,19,1
112,What were popular songs and types of songs in the 1920s ?,112,5,0.24363593053488142,0.5797751180827617,0.3240833309951909,20,0
113,What is a film starring Jude Law ?,113,5,0.23888455840230471,0.605429794639349,0.3201428555268917,18,1
114,"What John Steinbeck novel portrays the Joad family , driven from the Oklahoma dustbowl ?",114,5,0.24244794941723044,0.5869025349617004,0.31717625121914206,20,0
115,What album put The Beatles on the cover of Time in 1967 ?,115,5,0.24417018774560595,0.5763532072305679,0.31539026671762505,20,0
116,What film had Bette Davis creating a scandal by wearing a daring red gown to a society ball ?,116,5,0.2419453155566201,0.5897478938102723,0.31531491759720987,20,0
117,What J.R.R. Tolkien book features Gimli as a central character ?,117,5,0.24217705858713126,0.5884473934769631,0.31430600423819277,20,0
118,What TV show chronicled the lives of Katy Holstrum and Congressman Glen Morley ?,118,5,0.24342957128044906,0.5810581810772419,0.31393243895025846,20,0
119,What film was based on the play Everybody Comes to Rick 's ?,119,5,0.24026316219631916,0.5986754164099694,0.31724217025304097,20,0
