,guid,index,label,threshold_closeness,confidence,variability,correctness,forgetfulness
25,the bhocha tea salted butter tea is a bit everybodys cup of tea its for the risk takers definitely doesnt taste like regular milk,25,1,0.24416104460613525,0.576413057744503,0.23947561182378188,19,0
26,great place to enjoy your afternoon after work i used to go all the time then they changed the calamari from giant legit ones to tiny pieces of breading so i stopped going i probably wont go back till they change that back other than that the place has great food,26,1,0.24965149641432438,0.5186682507395745,0.2461582874901803,13,1
27,went there for a business lunch  was typical nothing special,27,1,0.24827470521619288,0.5415366679430008,0.2384819211962942,20,0
28,buffet chinois classique mais avec beaucoup de choix de qualitu00e9 u00e0 un tru00e8s bon prix parfait pour un du00eener ou un souper rapide avant de sortir en ville,28,1,0.2468938744300328,0.5557326257228852,0.22465168845425987,20,0
29,im not a bit penneys shopper but theres a sephora inside and i do love sephora   the store itself was bright and well merchandised and if i hadnt just dropped bank at sephora i would have stopped in the jewelery section because there were a few things that caught my eye,29,1,0.24726362348513567,0.552310386300087,0.23697080414765598,18,0
30,out of 5nn10  egg drop soup way too salty perhaps from evaporationn20  hot and sour soup not too hot or sour  good and subtle taste but lacking texture lack of corn starchn35  pan fried noodlesn30  clay pot chickenn35  long grain rice,30,1,0.24528198352865388,0.5686878189444542,0.24569258187663584,19,0
31,i enjoy stopping by to see what they have they have cute clothes and bags nn i am a sucker for a sales but their sale line mostly includes damaged goods for example missing buttons rips and stains the sale isnt even that good so its over priced for a damaged item,31,1,0.24931279468919457,0.5262146010994911,0.2418306794859074,17,1
32,little carts buzzing by bringing you all sorts of delicious treats  shrimp dumplings char sui dumplings flat noodles etc  love it,32,1,0.2497762000966246,0.5149599432945251,0.21971768115192986,17,1
33,i took both my boys to get their hair cut the lady that cut his hair seemed to be having a bad day or just hated life either way she did ok and this place is cheap works for me i cant really expect too much,33,1,0.24890234836484684,0.5331308260560036,0.24372297784164965,19,1
34,good enough place to get comfort food nothing special but gets the job done,34,1,0.24958599228751605,0.5203471794724465,0.2393281944406202,14,1
35,decent chinese food i go often for take out it is easy and convenient for those in central phoenix i have had times where some of the food is great and other times it was bad support local restaurants this beats panda express,35,1,0.24998180724611518,0.495734703540802,0.23681307188244954,12,1
36,i didnt quite understandnna little creepy with the music and statue ladiesnnbut amazing costumes and makeup nonetheless the tree lady was a tripnnfrankly i got a little bored and wandered over to a casino war tablennpics uploaded,36,1,0.24878738178394808,0.5348226681351662,0.23654465805227418,18,0
37,a good choice for mexican food,37,1,0.2459223121513924,0.43614322394132615,0.19551431135654646,9,1
38,perhaps my expectations were too high but this hotel didnt surprise me the lighting in the rooms are really bad had to figure out how to turn on and off the lights in multiple areas i have stayed in a few better hotels in vegas,38,1,0.24985390422897666,0.512087008357048,0.24035165399130454,15,1
39,blah not enough space but raging crowd and good djnnthey need more pools or a bigger one i think the fun of a pool party is actually having enough space in the pool to stand in,39,1,0.2468803707833375,0.5558536410331726,0.24770954705690912,20,0
40,always good always unique veal marsala tonight with the mushroom risotto is amazing,40,2,0.23854628846366985,0.607022014260292,0.25287885490189865,18,1
41,very very good kind of hard to see it from the street such big portions and amazing prices authentic mexican food such good flavor,41,2,0.2390679770673962,0.6045563146471977,0.2536863955596849,17,1
42,for the first time ever i fell asleep during a massage colleen did a fantastic job of keeping me relaxed as she was digging out some nasty knots throughout the whole time i was at ease i came out feeling more refreshed than i had been in a while if i visit charlotte again this will be my first stop,42,2,0.24742007286025283,0.550792983174324,0.24098115623103095,17,1
43,great guacamole and pork shoulder  would definitely recommend,43,2,0.24184598351989148,0.5902995929121971,0.25168638854373815,17,1
44,i stopped in here for a latte and a quick snack  the coffee is average the people are very friendly but what really sets the place apart is the quiche that they make fresh daily   it is to die for  yum,44,2,0.24428916756084182,0.5755700498819352,0.23315001760007936,17,1
45,first time at this place and it was awesome jeff the chef was super nice and his stuff is amazing cant wait until he starts serving dinner,45,2,0.2405735290231589,0.5970900148153305,0.2499046485007064,17,1
46,best store in vegas great guys running it and wow do they know their knowledgecomic nerd heaven here and i am glad to be a part of it great job guys love your store,46,2,0.2462623647421462,0.5611362025141716,0.2514179961282557,13,0
47,good food clean environment,47,2,0.24589608754446077,0.4359382137656212,0.19749952003147014,5,0
48,i thought i need an alignment and turns out all i needed was a tire balance i stopped by he had me go with him and we drove around the block i didnt cost me a thing because the tire balance was under warranty really  nice guy,48,2,0.24907749139490792,0.4696271732449532,0.21538881572381485,12,2
49,love this placealways greeted when you walk in and the boba is on point ive tried several other boba spots in town and this one takes the cakepersonal favorite cocunut with lychee smoothie,49,2,0.24199800966372137,0.5894538447260856,0.2448449620944955,20,0
50,only place in arizona with authentic cold buckwheat soba noodlesnprices are too low  nneed to add a good ramen with all the fixons to add on and i would stop going to japan to eat,50,2,0.2482364781010404,0.5419943079352378,0.2294718352166232,15,1
51,their deli meats are imported top notch quality  will make your mouth water if youre used to italian home made cooking im from rhode island were all either italian or portuguese  this place reminds me of home,51,2,0.23940778732535417,0.6029184758663177,0.24966238965492954,20,0
52,this is the place where good uw boyfriends take their girlfriends for nice dates anniversaries and the like for a sloppy college student its a chance to dress up and enjoy the quiet dim ambience and great italian cuisine,52,2,0.24610338342818866,0.5624228850007057,0.23052378203709004,17,1
53,mastros is always our go to place for a nice evening out great food and excellent servicenbutter cake is hands down the best desert i have ever had,53,2,0.23996354571738338,0.6001821056008338,0.24733252749274168,20,0
54,very charming hotel service is just ok but the rooms were nice and its located in a great spot for those who want to explore the city,54,2,0.24595933929888902,0.5635661914944649,0.24623559691894312,13,0
55,i was pleasantly surprised to find their prices are only slightly higher than what id find back home while there are plenty of restaurants to eat in vegas sometimes you just want something thats cheap and quick,55,2,0.24648839912599135,0.5592587620019913,0.22731343010060281,17,1
56,was just passing through town and stopped on a whim  the food was excellent and a full serving  the service was great  clean and friendly  i wish i could visit more often,56,2,0.24457564179615224,0.5736502423882485,0.24178317146687317,18,1
57,amazing food even better service the chef customized special veggie dishes for us our waitress was awesome and the food was the most authentic  amazing mexicano food weve ever had move over dos cominos,57,2,0.23747447748547734,0.6119174808263779,0.2531204543573597,20,0
58,twinkle tan is awesome this is not my first spray tan but it was my first by air brush i will never go back to booth spray again i highly recommend twinkle tan i feel amazing,58,2,0.24701969011328412,0.5545922145247459,0.2461872368812841,17,1
59,i love this place because its simple cheap and delish i love the variety of flavors they have i go at least twice a week nni gave them 4 stars because i prefer the snow cone place i go to in tx but def my favorite in nv,59,2,0.24239165500390347,0.58722582757473,0.24724455342766255,20,0
